response_time_sec,tab_switch_count,total_hidden_time_sec,hidden_time_ratio,paste_count,pasted_chars_total,paste_ratio,input_event_count,delete_count,max_pause_sec,max_input_burst_chars,copy_count,answer_length_chars,is_anomaly
176.848,0,0.0,0.0,1,3,0.009119,32,3,11.488,8,0,329,0
112.345,0,0.0,0.0,0,0,0.0,26,6,18.769,18,0,238,0
143.844,3,60.928,0.42357,1,196,0.568116,19,4,49.995,249,1,345,1
525.078,9,429.547,0.818063,0,0,0.0,36,4,125.48,12,3,246,1
513.041,5,260.627,0.508004,2,157,0.289134,81,5,46.288,105,1,543,1
362.44,0,0.0,0.0,1,37,0.049798,65,6,11.278,28,0,743,0
84.03,0,0.0,0.0,0,0,0.0,19,4,5.604,14,0,183,0
366.976,0,0.0,0.0,0,0,0.0,93,9,5.409,22,0,808,0
271.593,0,0.0,0.0,0,0,0.0,26,5,12.845,49,0,274,0
210.199,0,0.0,0.0,0,0,0.0,52,7,10.037,18,0,337,0
267.306,0,0.0,0.0,0,0,0.0,62,8,18.291,26,0,686,0
194.954,0,0.0,0.0,0,0,0.0,59,2,10.206,11,0,383,0
43.631,3,6.373,0.146066,1,89,0.618056,7,2,3.223,58,0,144,1
773.712,7,324.836,0.419841,1,62,0.156962,57,4,81.824,55,4,395,1
181.794,0,0.0,0.0,1,55,0.216535,38,7,26.954,16,0,254,0
182.213,0,0.0,0.0,0,0,0.0,37,1,19.299,66,0,248,0
167.526,0,0.0,0.0,0,0,0.0,48,3,4.757,8,0,429,0
278.648,0,0.0,0.0,0,0,0.0,51,4,17.003,15,0,440,0
166.511,3,41.94,0.251875,1,101,0.231121,15,4,36.014,72,1,437,1
106.912,0,0.0,0.0,3,531,0.88206,15,4,16.231,430,0,602,1
138.545,1,4.078,0.029434,0,0,0.0,24,2,6.148,37,0,244,0
265.848,1,10.564,0.039737,0,0,0.0,42,3,41.129,12,0,407,0
217.755,1,4.026,0.018489,0,0,0.0,85,6,9.535,17,0,480,0
331.62,0,0.0,0.0,0,0,0.0,64,5,7.126,30,0,487,0
281.771,0,0.0,0.0,0,0,0.0,34,8,19.686,17,0,465,0
127.924,1,6.316,0.049373,0,0,0.0,17,3,19.992,26,0,165,0
269.611,0,0.0,0.0,0,0,0.0,48,4,8.497,13,0,535,0
630.211,0,0.0,0.0,0,0,0.0,128,9,16.467,20,0,799,0
155.418,1,2.69,0.017308,0,0,0.0,33,2,55.229,5,0,245,0
224.856,0,0.0,0.0,0,0,0.0,59,1,8.965,119,0,383,0
326.059,0,0.0,0.0,0,0,0.0,71,5,9.358,14,0,835,0
141.021,1,0.705,0.004999,0,0,0.0,63,4,17.653,40,0,305,0
164.595,1,0.823,0.005,0,0,0.0,54,1,4.602,26,0,398,0
973.539,8,257.271,0.264264,1,131,0.183989,56,9,34.552,52,1,712,1
122.416,0,0.0,0.0,0,0,0.0,36,0,54.665,9,0,152,0
215.661,0,0.0,0.0,1,16,0.030075,72,3,13.608,19,0,532,0
312.038,0,0.0,0.0,0,0,0.0,39,0,8.707,28,1,423,0
205.167,0,0.0,0.0,0,0,0.0,32,4,58.104,11,0,255,0
211.758,8,172.849,0.816257,1,56,0.343558,17,4,259.237,23,0,163,1
366.652,0,0.0,0.0,0,0,0.0,49,5,11.992,13,0,446,0
313.702,10,137.72,0.439015,0,0,0.0,23,5,30.487,136,3,183,1
587.598,0,0.0,0.0,0,0,0.0,64,4,11.081,13,0,717,0
445.666,1,17.609,0.039512,1,44,0.074957,52,9,13.516,24,0,587,0
336.024,0,0.0,0.0,0,0,0.0,110,7,5.702,35,0,867,0
341.144,0,0.0,0.0,0,0,0.0,45,2,21.701,8,0,465,0
221.887,0,0.0,0.0,1,15,0.040872,58,3,14.259,25,0,367,0
329.363,0,0.0,0.0,1,32,0.03995,90,6,12.721,33,0,801,0
26.003,2,2.519,0.096873,4,72,0.610169,4,5,13.365,45,0,118,1
191.547,6,49.504,0.258443,2,371,0.403261,31,7,92.241,191,2,920,1
502.979,0,0.0,0.0,1,36,0.047745,64,6,5.203,22,0,754,0
386.358,0,0.0,0.0,0,0,0.0,178,7,13.469,24,0,1017,0
176.315,2,10.16,0.057624,0,0,0.0,21,2,21.407,30,0,254,0
152.87,0,0.0,0.0,0,0,0.0,22,4,4.706,8,1,218,0
181.394,5,40.764,0.224726,3,250,0.60241,22,3,57.565,225,1,415,1
202.408,0,0.0,0.0,0,0,0.0,60,3,34.088,35,0,414,0
267.698,1,8.198,0.030624,0,0,0.0,43,5,15.788,3,0,348,0
421.772,0,0.0,0.0,0,0,0.0,85,7,17.962,38,1,906,0
252.035,0,0.0,0.0,1,20,0.029455,81,5,12.939,46,0,679,0
331.885,1,30.611,0.092234,0,0,0.0,131,9,6.402,80,0,668,0
144.617,0,0.0,0.0,0,0,0.0,16,2,13.258,4,0,200,0
202.363,0,0.0,0.0,0,0,0.0,78,3,25.036,20,0,433,0
138.285,2,10.283,0.074361,1,586,0.627409,23,4,15.744,560,1,934,1
356.1,0,0.0,0.0,1,7,0.010687,53,2,8.718,19,0,655,0
196.898,0,0.0,0.0,0,0,0.0,46,2,10.138,18,0,260,0
148.887,0,0.0,0.0,1,11,0.025761,59,8,6.891,5,0,427,0
447.855,0,0.0,0.0,0,0,0.0,48,5,18.397,32,0,576,0
386.001,0,0.0,0.0,0,0,0.0,54,8,12.557,87,0,442,0
360.793,1,2.85,0.007899,0,0,0.0,56,4,2.965,14,1,474,0
206.328,2,55.873,0.270797,2,1027,0.757375,29,2,17.366,585,1,1356,1
148.072,0,0.0,0.0,0,0,0.0,38,4,10.734,38,0,404,0
157.341,3,53.084,0.337382,2,70,0.264151,11,1,10.487,64,1,265,1
292.816,1,13.924,0.047552,0,0,0.0,30,1,9.445,28,0,364,0
121.393,0,0.0,0.0,0,0,0.0,57,5,8.521,17,0,271,0
156.801,0,0.0,0.0,2,16,0.058824,42,3,19.121,34,0,272,0
197.343,0,0.0,0.0,1,4,0.012232,35,7,14.067,31,0,327,0
197.168,0,0.0,0.0,0,0,0.0,63,5,30.643,13,0,339,0
315.16,0,0.0,0.0,0,0,0.0,53,3,59.733,12,0,370,0
319.15,0,0.0,0.0,0,0,0.0,93,5,4.639,13,1,647,0
588.504,5,297.017,0.504698,0,0,0.0,37,5,157.509,7,0,537,1
144.698,0,0.0,0.0,0,0,0.0,39,3,29.366,35,0,225,0
45.657,0,0.0,0.0,4,167,0.701681,9,2,17.535,99,1,238,1
213.2,1,23.154,0.108602,4,1094,0.724503,39,2,10.767,923,1,1510,1
205.61,1,15.041,0.073153,0,0,0.0,28,2,5.49,48,1,296,0
239.186,0,0.0,0.0,0,0,0.0,54,2,9.228,7,0,300,0
242.096,0,0.0,0.0,0,0,0.0,98,8,7.802,20,0,719,0
58.436,2,7.172,0.122733,4,335,0.92033,9,0,27.549,332,2,364,1
101.305,0,0.0,0.0,2,395,0.899772,10,0,50.899,351,1,439,1
42.541,1,5.461,0.12837,4,197,0.548747,12,3,9.783,128,1,359,1
91.846,0,0.0,0.0,0,0,0.0,30,4,2.957,12,0,186,0
373.803,0,0.0,0.0,0,0,0.0,45,8,23.387,22,0,545,0
145.401,2,59.088,0.40638,1,71,0.215152,17,3,90.45,52,3,330,1
371.915,0,0.0,0.0,1,27,0.028908,71,8,20.823,9,0,934,0
172.78,1,4.537,0.026259,0,0,0.0,23,4,20.523,12,0,216,0
96.845,1,26.408,0.272683,1,332,0.581436,12,2,54.233,302,2,571,1
120.414,0,0.0,0.0,0,0,0.0,18,5,2.483,20,0,182,0
646.053,7,206.844,0.320166,1,66,0.115587,34,7,91.031,42,4,571,1
392.596,13,129.472,0.329784,0,0,0.0,15,2,62.875,38,0,186,1
264.003,6,138.551,0.524808,2,213,0.304286,29,3,18.224,163,1,700,1
383.827,9,240.323,0.626123,1,179,0.342912,75,6,72.766,149,1,522,1
113.699,0,0.0,0.0,1,12,0.084507,18,4,5.143,27,0,142,0
1642.704,11,1345.683,0.819188,0,0,0.0,67,7,99.248,12,2,948,1
37.461,0,0.0,0.0,3,120,0.566038,7,2,9.802,93,2,212,1
716.637,4,470.147,0.656046,0,0,0.0,44,6,127.003,24,3,722,1
131.28,0,0.0,0.0,0,0,0.0,25,3,44.313,36,0,190,0
151.411,0,0.0,0.0,0,0,0.0,33,4,16.67,11,0,280,0
35.405,3,4.339,0.122553,4,103,0.660256,4,1,21.99,80,1,156,1
48.108,1,3.171,0.065914,3,249,0.976471,10,1,16.375,147,0,255,1
122.383,0,0.0,0.0,0,0,0.0,50,4,20.248,21,0,350,0
77.498,0,0.0,0.0,3,650,0.742857,34,3,33.649,646,0,875,1
168.619,3,39.878,0.236498,1,170,0.337972,22,4,60.167,130,1,503,1
125.836,1,3.537,0.028108,0,0,0.0,49,4,6.067,18,0,246,0
589.237,4,462.501,0.784915,0,0,0.0,48,7,57.444,23,1,614,1
127.161,0,0.0,0.0,0,0,0.0,44,4,14.307,10,0,315,0
125.002,0,0.0,0.0,0,0,0.0,27,1,34.977,26,0,199,0
169.752,1,12.394,0.073012,0,0,0.0,59,4,4.783,13,0,301,0
148.021,0,0.0,0.0,0,0,0.0,20,3,23.058,5,0,232,0
625.867,6,253.769,0.405468,0,0,0.0,46,1,118.792,36,1,638,1
134.161,0,0.0,0.0,0,0,0.0,45,4,11.922,16,0,234,0
633.928,13,524.453,0.827307,0,0,0.0,40,1,119.293,12,0,361,1
58.944,0,0.0,0.0,0,0,0.0,30,4,11.89,17,0,133,0
280.534,2,61.514,0.219275,2,509,0.549083,44,1,50.887,474,1,927,1
78.16,0,0.0,0.0,0,0,0.0,16,2,15.507,7,0,173,0
433.24,0,0.0,0.0,0,0,0.0,65,6,20.22,13,0,505,0
206.865,0,0.0,0.0,0,0,0.0,50,5,10.072,13,0,533,0
302.317,1,13.299,0.04399,0,0,0.0,53,5,9.721,21,0,464,0
83.424,0,0.0,0.0,0,0,0.0,17,3,2.0,24,0,175,0
133.159,0,0.0,0.0,0,0,0.0,35,1,11.065,12,0,225,0
134.132,0,0.0,0.0,0,0,0.0,27,0,12.805,30,0,289,0
225.355,1,12.406,0.055051,0,0,0.0,97,2,17.802,21,0,532,0
45.479,1,10.534,0.231623,2,141,0.972414,6,2,46.146,91,1,145,1
89.511,0,0.0,0.0,0,0,0.0,17,4,8.425,20,0,160,0
116.166,1,1.453,0.012508,0,0,0.0,51,4,11.979,21,0,236,0
192.134,4,64.673,0.336604,3,214,0.531017,26,4,109.746,141,0,403,1
223.123,0,0.0,0.0,0,0,0.0,60,5,5.099,16,0,472,0
205.373,0,0.0,0.0,2,11,0.018803,115,10,10.327,33,1,585,0
224.489,0,0.0,0.0,0,0,0.0,51,2,9.77,37,1,465,0
115.315,1,36.75,0.318692,2,595,0.651698,30,5,26.598,545,1,913,1
98.789,0,0.0,0.0,0,0,0.0,17,3,16.358,18,1,175,0
596.499,14,316.25,0.530177,0,0,0.0,68,6,32.401,7,2,570,1
314.296,0,0.0,0.0,1,9,0.012162,96,6,26.633,5,0,740,0
86.417,3,15.138,0.175174,1,559,0.852134,9,1,20.606,401,2,656,1
178.076,0,0.0,0.0,0,0,0.0,46,6,14.735,13,0,293,0
282.494,0,0.0,0.0,0,0,0.0,85,3,8.288,18,0,547,0
146.746,0,0.0,0.0,2,9,0.035019,23,6,18.553,18,0,257,0
125.545,0,0.0,0.0,0,0,0.0,42,5,23.421,8,0,197,0
244.78,1,13.595,0.05554,0,0,0.0,41,3,19.304,13,0,465,0
598.322,6,496.203,0.829324,1,235,0.342067,62,7,154.734,150,2,687,1
424.299,0,0.0,0.0,0,0,0.0,105,2,14.044,18,1,547,0
450.935,14,313.192,0.694539,1,35,0.053763,54,8,258.262,36,1,651,1
105.074,0,0.0,0.0,0,0,0.0,52,3,11.627,31,0,375,0
204.328,0,0.0,0.0,1,13,0.025391,43,7,12.058,20,0,512,0
438.448,1,24.123,0.055019,0,0,0.0,121,4,13.147,13,0,826,0
278.783,2,7.067,0.025349,0,0,0.0,62,7,17.551,39,0,431,0
132.319,0,0.0,0.0,0,0,0.0,38,7,13.105,27,0,302,0
122.554,0,0.0,0.0,0,0,0.0,35,4,10.984,51,0,295,0
248.09,6,70.352,0.283575,2,203,0.265707,28,3,53.024,129,1,764,1
227.031,14,132.134,0.582009,1,8,0.057554,14,4,42.933,18,3,139,1
331.994,0,0.0,0.0,0,0,0.0,75,7,8.977,16,1,411,0
43.421,1,14.059,0.323783,3,88,0.656716,8,4,31.915,54,0,134,1
340.351,0,0.0,0.0,0,0,0.0,45,5,16.409,30,0,458,0
240.159,0,0.0,0.0,0,0,0.0,32,5,10.155,25,0,388,0
230.132,2,4.927,0.021409,0,0,0.0,85,4,4.702,19,0,468,0
65.547,7,21.589,0.329367,3,88,0.508671,9,1,19.367,82,3,173,1
292.238,1,1.867,0.006389,0,0,0.0,88,2,11.721,18,0,484,0
166.376,0,0.0,0.0,1,27,0.09375,40,5,43.96,20,0,288,0
73.941,3,4.358,0.058939,4,514,0.845395,14,3,8.208,300,2,608,1
174.59,0,0.0,0.0,0,0,0.0,38,4,25.738,32,0,411,0
259.038,2,4.342,0.016762,0,0,0.0,36,3,11.641,22,0,443,0
53.214,1,14.581,0.274007,4,98,0.604938,4,3,78.678,93,0,162,1
1325.214,8,1005.344,0.758628,0,0,0.0,63,7,195.816,43,1,890,1
339.902,0,0.0,0.0,0,0,0.0,69,5,5.071,7,0,606,0
321.263,1,14.429,0.044913,0,0,0.0,89,4,8.064,26,0,536,0
724.693,0,0.0,0.0,0,0,0.0,214,10,13.507,9,0,1600,0
160.121,0,0.0,0.0,0,0,0.0,37,4,6.514,35,0,313,0
230.88,0,0.0,0.0,0,0,0.0,82,6,13.386,18,0,405,0
214.426,0,0.0,0.0,0,0,0.0,69,6,24.566,6,0,676,0
208.775,0,0.0,0.0,0,0,0.0,58,7,75.0,17,1,569,0
188.879,0,0.0,0.0,0,0,0.0,44,4,19.893,34,1,465,0
216.284,0,0.0,0.0,0,0,0.0,67,7,4.975,35,0,616,0
66.356,0,0.0,0.0,0,0,0.0,16,5,3.733,12,0,150,0
132.194,0,0.0,0.0,0,0,0.0,28,5,12.217,12,0,263,0
154.899,0,0.0,0.0,0,0,0.0,42,2,6.503,41,0,241,0
333.738,0,0.0,0.0,0,0,0.0,49,4,7.945,8,0,491,0
91.671,0,0.0,0.0,0,0,0.0,28,3,8.938,16,0,207,0
121.112,0,0.0,0.0,0,0,0.0,27,3,19.09,19,0,208,0
109.296,1,4.934,0.045143,0,0,0.0,55,7,16.947,39,0,291,0
89.023,0,0.0,0.0,0,0,0.0,29,4,8.367,17,0,313,0
458.816,0,0.0,0.0,1,15,0.027675,101,2,13.105,13,1,542,0
208.31,0,0.0,0.0,0,0,0.0,41,4,7.446,15,1,309,0
130.884,0,0.0,0.0,0,0,0.0,43,4,23.232,9,0,362,0
92.581,2,43.766,0.472732,1,52,0.225108,16,6,24.744,199,2,231,1
118.749,0,0.0,0.0,2,2,0.008299,34,4,5.016,38,0,241,0
155.136,0,0.0,0.0,0,0,0.0,30,5,13.345,41,0,261,0
93.034,0,0.0,0.0,1,202,0.474178,11,2,79.95,131,2,426,1
185.55,1,10.178,0.054853,0,0,0.0,40,5,12.977,7,0,206,0
592.657,9,308.418,0.520399,1,130,0.218121,85,6,119.829,68,0,596,1
246.318,0,0.0,0.0,0,0,0.0,43,4,17.564,18,0,482,0
476.002,5,336.521,0.706974,2,34,0.106583,24,4,107.732,61,2,319,1
143.603,1,11.522,0.080235,0,0,0.0,74,5,5.704,4,0,386,0
188.35,0,0.0,0.0,1,11,0.023861,79,3,31.569,11,0,461,0
100.456,0,0.0,0.0,0,0,0.0,32,2,8.756,8,0,150,0
82.14,0,0.0,0.0,0,0,0.0,23,3,15.446,57,0,169,0
206.262,0,0.0,0.0,0,0,0.0,29,4,26.378,64,0,331,0
151.464,2,6.711,0.044308,0,0,0.0,38,4,21.226,10,0,297,0
166.182,2,44.327,0.266738,4,709,0.645132,19,2,12.392,480,2,1099,1
491.413,4,310.423,0.631695,0,0,0.0,26,6,261.441,51,2,369,1
129.705,1,2.886,0.02225,0,0,0.0,49,8,10.922,8,1,344,0
185.231,1,14.014,0.075657,1,61,0.14023,49,3,26.487,67,0,435,0
111.964,2,2.912,0.026008,0,0,0.0,24,5,5.225,22,0,301,0
97.996,1,10.232,0.104412,0,0,0.0,46,3,16.098,57,0,305,0
81.741,0,0.0,0.0,1,5,0.052632,12,2,9.982,17,0,95,0
183.567,0,0.0,0.0,0,0,0.0,72,2,12.171,16,0,413,0
82.428,2,11.398,0.138278,3,543,0.936207,18,2,22.831,369,2,580,1
190.875,0,0.0,0.0,0,0,0.0,51,2,21.5,3,0,380,0
197.858,0,0.0,0.0,0,0,0.0,20,4,23.667,19,1,226,0
234.667,1,10.398,0.04431,0,0,0.0,46,3,6.931,15,0,335,0
126.524,0,0.0,0.0,0,0,0.0,16,3,10.303,20,0,138,0
45.0,7,6.269,0.139311,3,257,0.550321,21,2,300.0,121,1,467,1
159.267,1,1.273,0.007993,1,17,0.058219,36,4,18.958,15,0,292,0
70.589,1,20.242,0.286759,1,360,0.869565,9,1,39.099,274,2,414,1
151.065,2,51.187,0.338841,2,781,0.701077,18,4,46.948,501,1,1114,1
114.815,1,0.574,0.004999,0,0,0.0,26,3,12.656,12,0,180,0
130.947,0,0.0,0.0,0,0,0.0,25,0,13.84,17,0,267,0
193.785,0,0.0,0.0,0,0,0.0,51,8,23.747,18,0,397,0
680.946,14,330.182,0.484887,0,0,0.0,27,4,65.099,22,2,400,1
324.933,0,0.0,0.0,0,0,0.0,48,8,8.889,26,0,602,0
118.049,0,0.0,0.0,4,403,0.591777,20,1,33.371,372,3,681,1
206.323,0,0.0,0.0,0,0,0.0,47,6,4.662,10,0,348,0
219.917,0,0.0,0.0,0,0,0.0,38,3,11.171,23,0,363,0
152.994,2,35.896,0.234624,4,984,0.864675,25,1,34.646,744,3,1138,1
394.25,3,205.272,0.520665,1,29,0.160221,18,6,64.93,24,4,181,1
286.052,9,133.933,0.468212,0,0,0.0,25,6,196.699,17,3,213,1
330.059,1,20.896,0.06331,0,0,0.0,204,8,7.115,18,0,1028,0
230.375,0,0.0,0.0,0,0,0.0,55,8,21.258,12,0,401,0
45.0,3,24.722,0.549378,3,79,0.49375,11,2,23.453,161,3,160,1
312.645,0,0.0,0.0,0,0,0.0,61,9,6.804,18,0,737,0
47.964,0,0.0,0.0,2,164,0.49848,12,3,14.552,126,1,329,1
73.471,0,0.0,0.0,0,0,0.0,18,5,16.993,93,0,158,0
106.323,0,0.0,0.0,0,0,0.0,33,2,8.959,6,0,262,0
94.965,2,26.181,0.275691,3,360,0.560748,12,1,24.797,333,1,642,1
81.562,1,23.644,0.28989,2,187,0.46402,17,1,12.299,103,0,403,1
89.28,0,0.0,0.0,1,10,0.046729,34,3,16.909,17,0,214,0
130.492,1,8.268,0.06336,0,0,0.0,19,1,10.523,22,0,188,0
264.235,0,0.0,0.0,0,0,0.0,85,3,15.815,11,0,633,0
206.089,0,0.0,0.0,0,0,0.0,42,4,20.384,42,1,447,0
180.0,13,92.538,0.5141,1,84,0.35,32,5,162.667,49,2,240,1
153.814,0,0.0,0.0,0,0,0.0,31,5,13.901,26,0,231,0
212.318,1,2.506,0.011803,0,0,0.0,93,3,17.113,21,0,470,0
243.122,0,0.0,0.0,0,0,0.0,44,2,19.598,23,0,377,0
134.095,0,0.0,0.0,0,0,0.0,27,3,7.297,8,0,285,0
70.533,2,13.054,0.185076,4,292,0.569201,15,1,33.097,290,2,513,1
237.786,0,0.0,0.0,1,12,0.030612,46,5,21.451,44,0,392,0
135.957,0,0.0,0.0,0,0,0.0,56,6,42.339,30,0,339,0
51.726,1,16.173,0.312667,3,318,0.787129,7,3,19.706,238,0,404,1
127.301,0,0.0,0.0,1,2,0.008696,21,7,6.718,20,0,230,0
101.518,0,0.0,0.0,0,0,0.0,24,5,13.823,18,0,260,0
177.203,1,5.71,0.032223,0,0,0.0,37,5,25.0,32,0,221,0
283.783,0,0.0,0.0,0,0,0.0,51,7,4.02,25,0,591,0
441.327,7,195.394,0.442742,0,0,0.0,78,3,213.316,30,1,475,1
136.298,2,5.539,0.040639,4,506,0.817447,14,3,9.885,375,2,619,1
146.435,1,3.291,0.022474,0,0,0.0,31,5,16.053,26,0,207,0
83.716,0,0.0,0.0,0,0,0.0,42,0,16.691,17,0,264,0
394.068,9,330.502,0.838693,0,0,0.0,26,0,35.425,10,2,226,1
94.112,0,0.0,0.0,0,0,0.0,38,3,7.875,10,0,197,0
97.414,0,0.0,0.0,0,0,0.0,24,3,13.994,12,0,162,0
147.26,0,0.0,0.0,0,0,0.0,12,3,17.134,12,0,122,0
131.84,0,0.0,0.0,1,2,0.008889,27,4,7.695,12,0,225,0
123.954,0,0.0,0.0,0,0,0.0,33,7,7.81,13,0,334,0
230.692,0,0.0,0.0,1,22,0.038938,69,1,8.917,19,0,565,0
136.637,0,0.0,0.0,0,0,0.0,29,3,11.228,36,0,274,0
420.085,0,0.0,0.0,0,0,0.0,53,7,6.835,34,0,565,0
69.194,2,12.633,0.182574,2,132,0.432787,14,4,48.445,110,2,305,1
359.145,0,0.0,0.0,0,0,0.0,143,6,28.598,54,0,783,0
165.493,1,7.95,0.048038,0,0,0.0,67,5,16.402,24,0,379,0
295.676,0,0.0,0.0,0,0,0.0,53,2,9.131,14,0,569,0
146.123,0,0.0,0.0,0,0,0.0,22,4,8.706,11,0,279,0
265.837,0,0.0,0.0,0,0,0.0,59,8,22.647,24,0,476,0
138.096,0,0.0,0.0,0,0,0.0,18,1,7.107,17,0,210,0
509.49,0,0.0,0.0,0,0,0.0,57,8,6.043,31,0,736,0
368.347,0,0.0,0.0,0,0,0.0,50,3,22.388,71,0,443,0
238.552,2,18.299,0.076709,0,0,0.0,39,3,16.48,18,0,360,0
70.244,1,14.192,0.202039,2,309,0.530928,13,2,54.366,200,3,582,1
60.896,0,0.0,0.0,0,0,0.0,18,0,42.32,25,0,93,0
55.899,1,4.954,0.088624,3,498,0.882979,15,3,38.867,329,2,564,1
148.062,0,0.0,0.0,1,31,0.093656,36,2,25.4,18,0,331,0
244.958,1,3.196,0.013047,0,0,0.0,96,6,47.364,24,0,642,0
544.874,0,0.0,0.0,0,0,0.0,63,8,17.894,14,0,644,0
44.418,0,0.0,0.0,2,123,0.75,8,3,7.103,72,1,164,1
265.223,0,0.0,0.0,1,26,0.085246,58,2,5.032,24,0,305,0
148.132,0,0.0,0.0,1,4,0.019512,29,1,12.534,13,0,205,0
298.197,8,112.87,0.378508,0,0,0.0,21,5,69.94,35,3,250,1
223.235,0,0.0,0.0,0,0,0.0,93,8,18.132,11,1,482,0
242.651,1,11.069,0.045617,0,0,0.0,56,7,13.043,16,0,568,0
203.618,11,51.068,0.250803,0,0,0.0,14,4,42.854,24,0,154,1
27.756,1,2.572,0.092665,4,58,0.966667,7,0,18.221,54,1,60,1
78.339,0,0.0,0.0,0,0,0.0,19,5,15.381,22,0,145,0
374.535,0,0.0,0.0,0,0,0.0,62,4,12.017,19,0,661,0
70.666,0,0.0,0.0,3,600,0.83682,15,2,18.904,370,3,717,1
221.733,0,0.0,0.0,0,0,0.0,33,6,6.776,5,0,340,0
152.4,1,17.332,0.113727,0,0,0.0,41,4,16.762,18,1,260,0
227.141,4,78.16,0.344103,2,470,0.623342,27,4,52.089,212,2,754,1
244.941,2,10.216,0.041708,0,0,0.0,34,6,6.794,23,0,404,0
1800.0,13,746.312,0.414618,2,869,0.395,172,16,45.934,476,1,2200,1
188.804,2,13.916,0.073706,0,0,0.0,98,5,51.269,10,0,642,0
81.934,2,4.885,0.059621,2,256,0.823151,11,1,118.68,236,1,311,1
199.284,0,0.0,0.0,1,18,0.059016,55,2,29.447,19,0,305,0
93.54,1,3.928,0.041993,1,12,0.072289,15,3,24.942,12,0,166,0
54.55,0,0.0,0.0,4,152,0.567164,9,2,18.131,147,3,268,1
183.015,0,0.0,0.0,0,0,0.0,27,8,10.735,8,0,238,0
214.691,1,4.347,0.020248,1,8,0.024845,39,1,74.507,12,0,322,0
210.068,0,0.0,0.0,0,0,0.0,54,6,17.784,23,0,348,0
142.058,1,5.225,0.036781,0,0,0.0,40,1,18.724,15,0,271,0
258.668,6,147.854,0.571598,0,0,0.0,20,2,34.828,4,1,168,1
179.016,0,0.0,0.0,0,0,0.0,38,4,5.829,39,0,333,0
523.333,2,33.714,0.064422,0,0,0.0,45,5,9.962,31,0,592,0
171.936,0,0.0,0.0,0,0,0.0,71,1,5.092,9,0,389,0
155.362,2,31.807,0.204728,2,1011,0.776498,18,2,24.616,941,2,1302,1
60.924,0,0.0,0.0,4,367,0.867612,9,1,20.513,211,1,423,1
54.946,0,0.0,0.0,0,0,0.0,16,3,11.211,34,1,180,0
239.367,1,2.491,0.010407,0,0,0.0,52,5,7.16,6,0,461,0
336.786,7,117.723,0.349548,0,0,0.0,20,6,77.611,16,2,253,1
72.374,0,0.0,0.0,0,0,0.0,13,2,3.298,17,0,119,0
73.723,1,14.432,0.19576,3,324,0.868633,9,6,22.359,310,0,373,1
223.41,0,0.0,0.0,0,0,0.0,50,4,7.826,19,0,429,0
185.721,0,0.0,0.0,0,0,0.0,33,4,18.066,26,0,390,0
326.473,0,0.0,0.0,0,0,0.0,42,7,12.241,13,0,446,0
135.587,1,5.499,0.040557,0,0,0.0,22,2,6.702,58,0,265,0
178.033,0,0.0,0.0,1,3,0.009804,43,3,13.307,4,0,306,0
236.542,0,0.0,0.0,0,0,0.0,39,3,3.902,19,0,277,0
68.134,1,11.275,0.165483,1,307,0.864789,12,2,41.264,307,1,355,1
210.246,1,10.421,0.049566,0,0,0.0,48,4,19.062,23,0,404,0
117.275,0,0.0,0.0,0,0,0.0,20,2,15.459,19,0,221,0
66.205,0,0.0,0.0,0,0,0.0,10,1,13.111,23,0,104,0
145.5,0,0.0,0.0,1,2,0.009302,20,2,6.034,22,0,215,0
103.97,0,0.0,0.0,0,0,0.0,23,6,24.117,60,0,267,0
193.017,0,0.0,0.0,0,0,0.0,72,2,34.603,9,0,458,0
184.377,0,0.0,0.0,0,0,0.0,52,1,5.587,37,0,432,0
79.583,1,13.454,0.169056,1,516,0.877551,12,1,28.545,515,1,588,1
79.513,0,0.0,0.0,1,207,0.640867,5,4,17.321,115,0,323,1
189.285,1,5.698,0.030103,0,0,0.0,47,6,2.0,65,0,457,0
1800.0,12,554.551,0.308084,1,742,0.387063,277,13,390.186,542,2,1917,1
259.491,0,0.0,0.0,0,0,0.0,37,7,18.576,10,0,302,0
137.849,0,0.0,0.0,0,0,0.0,32,4,10.854,11,0,286,0
180.419,0,0.0,0.0,1,5,0.02551,20,3,16.256,41,0,196,0
151.356,0,0.0,0.0,0,0,0.0,40,6,8.123,21,0,400,0
115.064,1,4.393,0.038179,0,0,0.0,30,2,7.769,28,0,190,0
75.77,3,3.633,0.047948,2,329,0.452545,19,1,6.332,264,2,727,1
210.008,0,0.0,0.0,0,0,0.0,55,7,17.267,17,0,407,0
150.471,0,0.0,0.0,0,0,0.0,49,3,11.425,17,1,388,0
160.156,1,3.407,0.021273,0,0,0.0,45,5,9.183,21,0,332,0
1316.219,11,483.461,0.36731,0,0,0.0,224,8,145.425,128,2,1467,1
205.288,0,0.0,0.0,0,0,0.0,34,3,11.273,30,0,346,0
942.36,10,358.187,0.380096,0,0,0.0,87,9,86.632,45,2,903,1
150.057,0,0.0,0.0,0,0,0.0,15,4,6.476,11,0,147,0
262.031,0,0.0,0.0,0,0,0.0,63,7,28.667,15,0,638,0
53.17,2,13.792,0.259394,2,341,0.865482,15,1,50.756,219,1,394,1
205.19,0,0.0,0.0,1,6,0.016484,47,4,6.261,37,0,364,0
